State,Year,Quarter,Transaction_Count,Transaction_Amount,User_Count,Avg_Transaction_Value,Transactions_Per_User,Transaction_Growth,User_Growth,ZScore_Transaction,Transaction_Count_Scaled,Transaction_Amount_Scaled,User_Count_Scaled,Avg_Transaction_Value_Scaled,Transactions_Per_User_Scaled,Transaction_Growth_Scaled,User_Growth_Scaled
Rajasthan,2019,1,43956040,61141158575.55401,7712204.0,1390.961482780387,5.699543217477131,0.6128364801067976,0.21285135509593256,-0.40060789901064725,-0.3685170637582127,-0.40080676122146053,0.6306242278369999,-0.8019509663865424,0.30508082539584735,1.4519350645486864,0.7060587600298597
Rajasthan,2019,2,50009286,89107313172.66544,8783935.0,1781.8153447074897,5.693266855913665,0.4574030857225708,0.13896559271513054,-0.36082837067613815,-0.35674299783142865,-0.3610074862844275,0.7885596255457669,-0.1312972382920611,0.303906545543742,0.8640859281521445,0.3820119672407071
Rajasthan,2019,3,67303617,112468290031.93028,9797304.0,1671.0586302060153,6.869605863000679,0.26216677428033,0.11536617700381435,-0.3275993245565504,-0.3231040885001995,-0.32776194522904123,0.9378945202541737,-0.32134116705273835,0.5239944390310407,0.12570214949734151,0.2785100918247612
Rajasthan,2019,4,85074242,159452410049.6704,10925031.0,1874.2736497102192,7.787093876438428,0.417754373294029,0.11510584952758429,-0.26076832256707,-0.2885387478036283,-0.26089776825514516,1.1040817559055776,0.027349030770369383,0.6956524414953115,0.7141344878410759,0.27736835245537544
Rajasthan,2020,1,102258812,190308238561.00806,12142053.0,1861.0448805234316,8.421871655477043,0.1935112081512338,0.11139757864302635,-0.21687847348934633,-0.2551133327282397,-0.2169861322070661,1.2834279291433761,0.004650205870757304,0.8144165931382235,-0.13395321875665367,0.2611046874648031
Rajasthan,2020,2,101954656,193763273003.26538,13563201.0,1900.484790054761,7.517005462058698,0.018154938894827444,0.11704346867864923,-0.2119639744288757,-0.2557049413950652,-0.2120691935837446,1.492855084449156,0.07232389401721963,0.6451200781051358,-0.7971506728975557,0.28586632623702757
Rajasthan,2020,3,149088676,293678306162.458,14969412.0,1969.823021048614,9.959554590387384,0.5156551683430162,0.10367840158086583,-0.06984315196120455,-0.1640253600804518,-0.06987782218024785,1.7000810521102976,0.1912991623853668,1.1021103582492113,1.0843953191770874,0.2272500652837014
Rajasthan,2020,4,190283435,386034779836.50433,16329494.0,2028.7356061051994,11.652745333076457,0.3144817704817333,0.0908574097633228,0.0615262484558102,-0.08389813440616378,0.06155679015461641,1.9005092300640336,0.2923853960100742,1.4188989554015181,0.32355747820207287,0.17101999950406896
Rajasthan,2021,1,252730919,491492581657.6454,17661088.0,1944.7267615785681,14.310042450385843,0.2731821258846292,0.08154533141075904,0.211531198227218,0.0375674055004901,0.21163620255149454,2.0967392803066858,0.148237287822255,1.9160676469054574,0.1673622120170125,0.1301792606781319
Rajasthan,2021,2,287477039,561702765169.2445,18980985.0,1953.9047957469902,15.145527958638606,0.14285095265284142,0.07473475020338505,0.31139934329780333,0.10515149304293431,0.3115539222814103,2.2912456047758,0.16398558515589834,2.072383338591871,-0.3255503177091567,0.1003095411791956
Rajasthan,2021,3,400284753,710511328542.4847,20499465.0,1775.0147194402,19.526595108701617,0.26492403563013145,0.08000006322116571,0.5230671449102144,0.32457186050954673,0.5233267960281718,2.515016068364899,-0.1429662151991691,2.892061878940102,0.1361301126111989,0.12340205239467339
Rajasthan,2021,4,487621597,903934418544.316,21977202.0,1853.7620648995087,22.187610461058693,0.2722308318413611,0.07208661299209518,0.7981953990489111,0.49444927158672003,0.798591624141097,2.7327824489249095,-0.00784614615484865,3.3899262359913083,0.1637644177076895,0.08869539059682223
Rajasthan,2022,1,564962220,1022050180980.1292,23398857.0,1809.0593402513343,24.144863999126112,0.130668508702241,0.0646877159339938,0.9662052447447823,0.6448832030708448,0.9666848701129886,2.9422843181716303,-0.08455013161238703,3.756119829520556,-0.37162432377413956,0.05624544645876432
Rajasthan,2022,2,661170150,1152833518600.3918,0.0,1743.6260826360535,0.0,0.12796175770434637,-1.0,1.1522336622907636,0.8320156127729165,1.1528056323742855,-0.5058829796163108,-0.196824980182872,-0.7612788319963298,-0.3818612567244651,-4.613241996768373
Rajasthan,2022,3,767541360,1238489256318.2769,0.0,1613.5798288684755,0.0,0.07430017980555959,0.0,1.2740718232624484,1.0389164456899649,1.274704273945859,-0.5058829796163108,-0.41996721673115434,-0.7612788319963298,-0.5848093577451472,-0.22746072650092677
Rajasthan,2022,4,865574848,1456956699398.6572,0.0,1683.2243944762329,0.0,0.1763983352829641,0.0,1.5848235861480535,1.2295997172346196,1.5856102943554273,-0.5058829796163108,-0.3004663185282488,-0.7612788319963298,-0.19867410822014084,-0.22746072650092677
Rajasthan,2023,1,921096686,1554913375850.0,0.0,1688.110921995001,0.0,0.06723375958377709,0.0,1.7241588091197884,1.337594300799904,1.7250146834882707,-0.5058829796163108,-0.2920816811557534,-0.7612788319963298,-0.6115345607894902,-0.22746072650092677
Rajasthan,2023,2,1073459338,1698455586300.0,0.0,1582.226290438213,0.0,0.09231524577472494,0.0,1.928335661821004,1.6339523059805392,1.9292928898083874,-0.5058829796163108,-0.47376575752984007,-0.7612788319963298,-0.5166763737486576,-0.22746072650092677
Rajasthan,2023,3,1237232167,1800225443616.0,0.0,1455.0425470921336,0.0,0.05991905713454693,0.0,2.0730948173439057,1.9525040525412989,2.0741239039386055,-0.5058829796163108,-0.6919963033596988,-0.7612788319963298,-0.6391987672800742,-0.22746072650092677
Rajasthan,2023,4,1349472154,2066379607801.0,0.0,1531.2502756548172,0.0,0.1478449074969148,0.0,2.4516769738137967,2.170820143868066,2.4528939890159847,-0.5058829796163108,-0.5612338822896257,-0.7612788319963298,-0.30666317924111985,-0.22746072650092677
Rajasthan,2024,1,1599474007,2350500173790.0,0.0,1469.5457153434065,0.0,0.13749679144934812,0.0,2.85581484217642,2.6570944996501002,2.8572324718701707,-0.5058829796163108,-0.6671107775804709,-0.7612788319963298,-0.34579975671851804,-0.22746072650092677
Rajasthan,2024,2,1818855106,2497094537924.0,0.0,1372.8936019623764,0.0,0.06236730623066822,0.0,3.064333129576222,3.0838089471905343,3.0658542679819325,-0.5058829796163108,-0.8329530692431483,-0.7612788319963298,-0.6299394885868427,-0.22746072650092677
Rajasthan,2024,3,1935405035,2472257715905.0,0.0,1277.3851835644316,0.0,-0.009946288232903111,0.0,3.0290048164964536,3.310508233459092,3.0305084178878894,-0.5058829796163108,-0.9968329310082998,-0.7612788319963298,-0.9034295209157898,-0.22746072650092677
Rajasthan,2024,4,2043469547,2793049371408.0,0.0,1366.8172229473405,0.0,0.1297565595363388,0.0,3.4853042589258294,3.5207026793206593,3.487034367872754,-0.5058829796163108,-0.8433793350082002,-0.7612788319963298,-0.3750733157474343,-0.22746072650092677
Sikkim,2018,1,44078,64650938.940368414,20051.0,1466.7393924490316,2.1982943494090073,0.0,0.0,-0.48748415000421363,-0.4539294748121227,-0.4877261376835522,-0.5029281685121638,-0.6719260579056285,-0.34998755481208876,-0.8658126563338469,-0.22746072650092677
Sikkim,2018,2,74578,143693085.52979562,28097.0,1926.7489813322377,2.6543047300423535,1.222598586887233,0.40127674430202975,-0.48737171912641974,-0.45387014978043444,-0.48761365099494436,-0.5017424715322643,0.1173897856749856,-0.26467000308823385,3.7580555047427793,1.5324513028528146
Sikkim,2018,3,108500,235080226.95331785,37637.0,2166.6380364361094,2.8828014985253874,0.6359884408256553,0.33953802897106455,-0.4872417285204877,-0.4538041686746991,-0.4874835958615296,-0.5003366115784684,0.5290077964098517,-0.2219192550971269,1.5394957857719778,1.2616788015038938
Sikkim,2018,4,154533,383141358.0782538,48538.0,2479.349770458438,3.183752935844081,0.6298323472111411,0.28963519940484095,-0.4870311238790676,-0.4537146306686759,-0.48727288667572904,-0.4987301881658553,1.0655799290400245,-0.16561255483266257,1.5162134381837706,1.0428159062590017
Sikkim,2019,1,240287,457993634.3840939,58956.0,1906.0275186926212,4.075700522423502,0.19536464734916992,0.21463595533396518,-0.4869246527431854,-0.45354783202056453,-0.4871663626874555,-0.49719494193958214,0.08183448604890395,0.0012669452507890126,-0.12694351124697315,0.713885626328738
Sikkim,2019,2,388244,738894243.4359412,70999.0,1903.1697680735342,5.4683023704559215,0.6133286315858957,0.20427098174910108,-0.486525094995689,-0.4532600433742202,-0.4867666065990447,-0.49542022795388363,0.07693096252426629,0.2618166722881947,1.4537963815656005,0.6684271193134241
Sikkim,2019,3,552436,884716448.4404283,82128.0,1601.4822503247947,6.726524449639587,0.1973519299952824,0.15674868660121977,-0.4863176750404129,-0.4529406763052707,-0.4865590836802699,-0.4937802053725634,-0.44072506753307,0.4972245311438505,-0.11942760778284855,0.46000472733372477
Sikkim,2019,4,767070,1176509601.6562178,92972.0,1533.7708444551577,8.25054855225229,0.32981544960553233,0.13203779466199106,-0.48590262355502345,-0.4525231953593238,-0.4861438261628572,-0.4921821817521271,-0.5569089183388224,0.7823627883529728,0.3815494564794363,0.35162816029505267
Sikkim,2020,1,528118,1053476271.9444021,104631.0,1994.7744101590972,5.047433361049785,-0.10457486240538705,0.12540334724433166,-0.4860776282310637,-0.4529879768338148,-0.48631891771141506,-0.49046405584004044,0.23411245849961262,0.18307391772830023,-1.2613148120792943,0.3225309250721079
Sikkim,2020,2,517731,1054618788.2612665,119921.0,2037.0014317498208,4.317267200907264,0.001084520218718854,0.1461325993252478,-0.48607600309665194,-0.45300818041099994,-0.48631729177028477,-0.48821084842981616,0.30656846370962837,0.04646301635266491,-0.8617110005956823,0.41344489059524236
Sikkim,2020,3,596435,1400926728.660399,134773.0,2348.8338690056735,4.425478397008303,0.32837262549635104,0.12384820006504271,-0.48558340886172646,-0.4528550945980821,-0.48582445301102806,-0.4860221867910555,0.8416318389448225,0.06670885879955815,0.37609269533801964,0.3157103897006731
Sikkim,2020,4,735035,1919275805.1229236,148543.0,2611.135259032459,4.948297799290441,0.3700044162610723,0.10217179998961212,-0.4848461004233172,-0.4525855060934265,-0.48508677857188226,-0.4839929738388784,1.2917064633542845,0.16452608685144826,0.5335441384119954,0.22064244024302576
Sikkim,2021,1,800189,2217667726.840725,160213.0,2771.429908235086,4.994532278903709,0.1554711005689411,0.0785631096719468,-0.484421662738703,-0.4524587761552423,-0.4846621301959249,-0.48227322691426644,1.5667509609352979,0.1731763561728438,-0.27782091513729434,0.11709988843226476
Sikkim,2021,2,976714,2424899579.675299,171740.0,2482.7120115768785,5.687166647257483,0.09344585319361398,0.07194796926591485,-0.484126892668223,-0.4521154203775777,-0.4843672138012509,-0.48057455315248393,1.0713490917897974,0.3027652231316792,-0.5124004162079343,0.08808732953930044
Sikkim,2021,3,1160594,2989336863.808393,184693.0,2575.6956039824377,6.283908973269154,0.23276728193778373,0.07542214976126704,-0.4833240275886047,-0.4517577585144026,-0.4835639501785058,-0.4786657372215071,1.2308966848235245,0.4144131075386142,0.014513262112299856,0.10332432528534459
Sikkim,2021,4,1584345,4196783261.635808,197407.0,2648.907442277918,8.02577922768696,0.40391780948003864,0.06883855912243564,-0.48160653553842,-0.4509335276454538,-0.4818456055633392,-0.4767921414717628,1.3565185529340968,0.7403094288485157,0.6618046000394667,0.07445013677044972
Sikkim,2022,1,1744302,4367431275.863425,209616.0,2503.827477044357,8.321416304098923,0.04066162191113554,0.06184684433682697,-0.48136380293485015,-0.45062239800303544,-0.48160275246703244,-0.4749929649334091,1.1075804483546092,0.7956218353846014,-0.7120303921065312,0.04378600501667524
Sikkim,2022,2,2322081,5611105670.307138,0.0,2416.4125499098172,0.0,0.2847610679799062,-1.0,-0.4795947795733835,-0.44949856988881187,-0.47983285096038314,-0.5058829796163108,0.9575879511976528,-0.7612788319963298,0.2111537739143758,-4.613241996768373
Sikkim,2022,3,2396758,5162880543.8914585,0.0,2154.1100703080824,0.0,-0.07988178315507377,0.0,-0.4802323425266517,-0.4493533169251599,-0.48047073040061716,-0.5058829796163108,0.5075114572211407,-0.7612788319963298,-1.167925580184986,-0.22746072650092677
Sikkim,2022,4,3058339,6458385389.419812,0.0,2111.7297295753715,0.0,0.2509267519391185,0.0,-0.47838959466043235,-0.448066486964853,-0.47862706779228825,-0.5058829796163108,0.4347923765648313,-0.7612788319963298,0.08319238219453394,-0.22746072650092677
Sikkim,2023,1,3396128,6762568022.0,0.0,1991.2582864956798,0.0,0.04709886670413055,0.0,-0.4779569201713612,-0.44740945932128084,-0.47819417852311497,-0.5058829796163108,0.22807925357825026,-0.7612788319963298,-0.6876847306910634,-0.22746072650092677
Sikkim,2023,2,4412967,8580350436.0,0.0,1944.3495580184488,0.0,0.26880061066837135,0.0,-0.47537127591367145,-0.445431623062367,-0.4756072507487129,-0.5058829796163108,0.14759005621349647,-0.7612788319963298,0.15079132037439352,-0.22746072650092677
Sikkim,2023,3,4804937,8107237421.0,0.0,1687.2723661101072,0.0,-0.05513912497268081,0.0,-0.4760442398179603,-0.44466920887643746,-0.4762805487130394,-0.5058829796163108,-0.2935205325659628,-0.7612788319963298,-1.0743488407571649,-0.22746072650092677
Sikkim,2023,4,4857324,8590608471.0,0.0,1768.588727249819,0.0,0.059622165344255906,0.0,-0.4753566847122776,-0.4445673118129931,-0.47559265230423026,-0.5058829796163108,-0.15399237110802097,-0.7612788319963298,-0.6403216121051339,-0.22746072650092677
Sikkim,2024,1,5820146,9455721523.0,0.0,1624.653663842797,0.0,0.10070451411217629,0.0,-0.47412613336689735,-0.44269454310282363,-0.4743614901117807,-0.5058829796163108,-0.4009659750056296,-0.7612788319963298,-0.48494815880033826,-0.22746072650092677
Sikkim,2024,2,7188322,11296518155.0,0.0,1571.5097563798618,0.0,0.1946754277315026,0.0,-0.47150775329871747,-0.44003332721577004,-0.47174181027679546,-0.5058829796163108,-0.4921539179615904,-0.7612788319963298,-0.1295501400131941,-0.22746072650092677
Sikkim,2024,3,7713781,10569829072.0,0.0,1370.2526779020561,0.0,-0.0643285898388396,0.0,-0.4725414080640588,-0.43901126584442945,-0.47277597814952277,-0.5058829796163108,-0.837484546962047,-0.7612788319963298,-1.1091033991769867,-0.22746072650092677
Sikkim,2024,4,8916870,12641101398.0,0.0,1417.6612867519657,0.0,0.19596081562822087,0.0,-0.469595195495059,-0.4366711578756159,-0.4698283030772961,-0.5058829796163108,-0.7561376207421013,-0.7612788319963298,-0.12468880266664839,-0.22746072650092677
Tamil Nadu,2018,1,6726622,11261557697.516676,2104754.0,1674.1772761300808,3.195918382860895,0.0,0.0,-0.4715574816410327,-0.44093137203972005,-0.47179156330431565,-0.1957163799106773,-0.3159899815603681,-0.16333645279818856,-0.8658126563338469,-0.22746072650092677
Tamil Nadu,2018,2,9992128,20125844276.266468,2996036.0,2014.1699822366636,3.3351161334509998,0.7871279281998871,0.42346136413091506,-0.4589487714266864,-0.43457969181256445,-0.4591765941120637,-0.06437280849148228,0.26739270462078607,-0.13729316126319957,2.111105364783876,1.6297481929863435
Tamil Nadu,2018,3,15774078,29330092241.18417,3900177.0,1859.3855210544903,4.044451828724696,0.4573347502132803,0.3017790840964527,-0.4458564944228216,-0.42333331912502303,-0.44607781808719604,0.06886572656983661,0.0018029636595444383,-0.004579548939207049,0.863827483238934,1.0960763282877601
Tamil Nadu,2018,4,22457444,43302073975.894104,5199878.0,1928.1835446586933,4.318840557413078,0.4763701941274847,0.33324154262742445,-0.4259825127720677,-0.41033361749438935,-0.4261939709696391,0.26039587204242465,0.11985130732487156,0.04675738448717622,0.9358195368785052,1.2340637896294622
Tamil Nadu,2019,1,32275045,56204036816.12997,6296303.0,1741.4084725871014,5.126031101108063,0.297952537964308,0.21085590854246972,-0.40763054398094345,-0.39123756862790326,-0.40783289224060404,0.4219702955058076,-0.20063010683419036,0.1977792118128048,0.26104391669130295,0.6973071679098626
Tamil Nadu,2019,2,32171737,64207676025.757675,7429609.0,1995.7789666674719,4.330205936813095,0.14240328031617033,0.17999546718129666,-0.39624603304959577,-0.391438511263105,-0.39644273002524916,0.5889796792371096,0.23583614510744433,0.04888379736285553,-0.32724341459829875,0.5619600221958431
Tamil Nadu,2019,3,41410183,78959604643.63841,8428835.0,1906.767826735719,4.912918926518315,0.22975334930301528,0.13449240733933654,-0.3752626418434178,-0.37346896694505904,-0.3754489226401193,0.7362303939322528,0.08310475710774382,0.15790685418513198,0.003114568134567448,0.3623935546011155
Tamil Nadu,2019,4,56596411,103190865512.54333,9620493.0,1823.27578179018,5.882901323248196,0.3068817400779271,0.14137873146170254,-0.3407956891213927,-0.343930492934392,-0.3409648604840685,0.9118388070161646,-0.06015659109252314,0.3393863266245335,0.29481416131599253,0.39259546595797923
Tamil Nadu,2020,1,66953473,116569686179.44038,10872368.0,1741.055108215826,6.158131604816909,0.12965121089396026,0.13012586776997814,-0.32176542974293254,-0.32378514764431293,-0.32192515446348846,1.096321084758119,-0.2012364335359482,0.39088071092143484,-0.3754717443392316,0.3432428671419418
Tamil Nadu,2020,2,51870110,95826508896.82855,12150786.0,1847.4321511334476,4.268868697053836,-0.17794658253330997,0.11758413622496966,-0.3512708737465436,-0.35312354069155,-0.35144524500262736,1.284714865723722,-0.01870744414687715,0.0374078675419361,-1.5388066759351944,0.28823757583512116
Tamil Nadu,2020,3,70277825,143841415498.6641,13643451.0,2046.7539440593685,5.151029970349877,0.5010607936633766,0.1228451394008585,-0.28297366359510556,-0.31731900706257604,-0.28311413203939595,1.5046811076453952,0.32330248984010407,0.2024563911274821,1.0291993904922523,0.31131118502675204
Tamil Nadu,2020,4,111179701,206473197500.99475,15357586.0,1857.112365331822,7.239399538443086,0.4354224531592734,0.125637934273374,-0.19388516420377888,-0.23776146313438498,-0.19398140901695576,1.7572842262931878,-0.002097472049163155,0.5931812215509754,0.7809551703058414,0.3235597724703294
Tamil Nadu,2021,1,136556674,248668143873.65067,16632608.0,1820.9885799770625,8.210178103157364,0.20436040553134083,0.08302229269626094,-0.13386636330014923,-0.18840114420397655,-0.13393281471317717,1.9451775564827853,-0.06408112804172635,0.7748096535449716,-0.09292155155439158,0.13665688982099627
Tamil Nadu,2021,2,146158442,263487341026.5519,17804542.0,1802.7514348199738,8.209053734715557,0.05959427259983463,0.07046002647329863,-0.11278728819915555,-0.1697249084379618,-0.11284327593563882,2.1178793467439854,-0.09537366620189136,0.7745992891173957,-0.6404271024715043,0.08156153790821481
Tamil Nadu,2021,3,204357404,365207323053.93335,19127440.0,1787.1010098265554,10.68399137574082,0.3860526339940218,0.07430115304285834,0.031900923874946266,-0.056523096474859626,0.031916759529371515,2.312827912902968,-0.12222773338789436,1.237649318610622,0.5942385018876951,0.09840787887371641
Tamil Nadu,2021,4,259155976,443723952594.80255,20433142.0,1712.1887731224942,12.683119218767237,0.21499193631797464,0.06826329085335003,0.14358429738650388,0.050064674684882314,0.14365557279292218,2.505242394390517,-0.2507672611228027,1.6116774118156836,-0.05271309946302972,0.07192713597051491
Tamil Nadu,2022,1,294573150,512789201600.63257,21667020.0,1740.787310726156,13.59546213554056,0.15564913411131243,0.06038611193520804,0.24182386837282438,0.11895401795895087,0.2419439100125694,2.6870725482762383,-0.20169593874317854,1.7823727891524699,-0.27714759223556384,0.037379552208782175
Tamil Nadu,2022,2,354506937,590134727678.3965,0.0,1664.6634129994372,0.0,0.15083298524293354,-1.0,0.35184144463537265,0.23553020854823697,0.3520160991234862,-0.5058829796163108,-0.3323145171443015,-0.7612788319963298,-0.29536226845909885,-4.613241996768373
Tamil Nadu,2022,3,393496175,631879220373.2684,0.0,1605.8077829429178,0.0,0.07073722446244735,0.0,0.41121951265681184,0.3113675128056675,0.4114236424845523,-0.5058829796163108,-0.43330302349329636,-0.7612788319963298,-0.5982844557430104,-0.22746072650092677
Tamil Nadu,2022,4,436316636,675689667591.4381,0.0,1548.6222890466136,0.0,0.069333578009243,0.0,0.47353622911530924,0.3946568638132568,0.47377129303105986,-0.5058829796163108,-0.5314257962487913,-0.7612788319963298,-0.6035930469797336,-0.22746072650092677
Tamil Nadu,2023,1,461212387,715583673518.0,0.0,1551.527438741579,0.0,0.05904190612943361,0.0,0.5302821336558161,0.4430811660092687,0.5305453663022867,-0.5058829796163108,-0.5264409421552565,-0.7612788319963298,-0.6425161526005709,-0.22746072650092677
Tamil Nadu,2023,2,498429638,776362551015.0,0.0,1557.617147588242,0.0,0.08493608748533177,0.0,0.6167350305364367,0.51547180846584,0.6170411784979756,-0.5058829796163108,-0.5159918041554735,-0.7612788319963298,-0.5445843522428424,-0.22746072650092677
Tamil Nadu,2023,3,556085008,833105264698.0,0.0,1498.1617067763136,0.0,0.07308790668588516,0.0,0.6974468201710037,0.6276162888674507,0.6977930335555287,-0.5058829796163108,-0.6180095067295813,-0.7612788319963298,-0.5893941749866451,-0.22746072650092677
Tamil Nadu,2023,4,593481381,872870665005.0,0.0,1470.763351554916,0.0,0.047731543650027186,0.0,0.7540097939167324,0.7003553384822536,0.7543840852249254,-0.5058829796163108,-0.6650214742774785,-0.7612788319963298,-0.6852919463236065,-0.22746072650092677
Tamil Nadu,2024,1,640327197,913861111062.0,0.0,1427.178347793964,0.0,0.04696050365808224,0.0,0.8123152933269736,0.791474339094156,0.8127185275505309,-0.5058829796163108,-0.7398075979636408,-0.7612788319963298,-0.6882080197657884,-0.22746072650092677
Tamil Nadu,2024,2,705083686,985151149866.0,0.0,1397.2116635613095,0.0,0.07800970841307997,0.0,0.9137194427149229,0.9174310853874782,0.9141730140720782,-0.5058829796163108,-0.7912264796913799,-0.7612788319963298,-0.5707799196246707,-0.22746072650092677
Tamil Nadu,2024,3,778536701,1050779594821.0,0.0,1349.6853693233918,0.0,0.06661764031227779,0.0,1.0070704458559425,1.060303296616141,1.007570356755858,-0.5058829796163108,-0.8727753385309006,-0.7612788319963298,-0.6138647240282393,-0.22746072650092677
Tamil Nadu,2024,4,820423888,1087632875606.0,0.0,1325.696254721925,0.0,0.035072322460999006,0.0,1.0594911718487092,1.1417773522262273,1.0600171044558577,-0.5058829796163108,-0.9139374983771299,-0.7612788319963298,-0.733169124023447,-0.22746072650092677
Telangana,2018,1,8522766,13308204118.54235,3315560.0,1561.4888545036142,2.5705358974049632,0.0,0.0,-0.4686462973731633,-0.43743772286868066,-0.4688789339213075,-0.017286226114471545,-0.5093484652254674,-0.2803427860223881,-0.8658126563338469,-0.22746072650092677
Telangana,2018,2,10764670,23017201517.65231,4260115.0,2138.217104440016,2.5268496272987937,0.7295497809191542,0.28488550953685055,-0.4548360562906278,-0.4330770334968096,-0.4550618374195944,0.12190790896495086,0.48024122185146956,-0.28851629646798094,1.8933447973821098,1.0219848053963905
Telangana,2018,3,19332703,32030093209.723557,5138501.0,1656.7829759616934,3.7623234869468742,0.39157200258072633,0.20618833059670916,-0.44201596766544216,-0.41641149811218103,-0.44223538488802266,0.2513510642453459,-0.3458363087733233,-0.05736453019108905,0.6151127552616389,0.6768361919778325
Telangana,2018,4,28921154,49509088448.04851,6529679.0,1711.8642101227533,4.42918465057777,0.5457054128402834,0.270736154376539,-0.4171535510637148,-0.3977611650165595,-0.41736062655478234,0.4563616972434463,-0.2513241684658811,0.067402282664549,1.1980453513738758,0.9599288285479338
Telangana,2019,1,65290702,95523262035.66469,7963425.0,1463.0454124335297,8.198821738134031,0.9294086203162546,0.2195737340227597,-0.3517022171786244,-0.32701937525957003,-0.35187680255407205,0.667645353985067,-0.6782644408927843,0.7726849272198218,2.649210977917141,0.7355416436187787
Telangana,2019,2,89610379,155676443182.43512,9046007.0,1737.259064404081,9.906070048364986,0.6297228535213921,0.13594427021036792,-0.2661393213028372,-0.2797155848112562,-0.2662714331607145,0.8271798068676957,-0.20774994454951362,1.0921036338977066,1.5157993330217827,0.36876110758788166
Telangana,2019,3,121495376,201930021130.42596,10090557.0,1662.038735782224,12.040502422215146,0.29711353241663474,0.11547083702234584,-0.2003474546318086,-0.21769661899468237,-0.2004469073332089,0.9811096826263446,-0.3368181174211155,1.4914466142134377,0.2578707975003752,0.2789691077737825
Telangana,2019,4,163572258,280746765547.7439,11220691.0,1716.347068753822,14.577734829343397,0.3903171206346303,0.11199916912416241,-0.08823719267586926,-0.13585359086374013,-0.08828099371737348,1.147651625291248,-0.24363217371719562,1.9661517225268772,0.6103667914279686,0.26374313172934083
Telangana,2020,1,199409525,371343780368.2161,12306860.0,1862.2168643559837,16.203119642215803,0.3227001196032133,0.09680054463668952,0.040629523896067166,-0.06614713183435937,0.04064969243734211,1.307714675621913,0.0066611757066242705,2.2702541261844593,0.35463927663288397,0.19708528911835407
Telangana,2020,2,152055143,321531839352.4309,13378191.0,2114.5739171244663,11.36589715306053,-0.13413969386101687,0.08705153060975745,-0.030223818209071187,-0.1582553355303791,-0.030238821346361088,1.4655911274206674,0.4396726276484348,1.3652309130174565,-1.3731290120313284,0.15432824599546077
Telangana,2020,3,236372126,505961144755.86993,14590882.0,2140.5279603732547,16.199988869761267,0.5735957775593294,0.09064685950439788,0.23211152555562745,0.005748195234689953,0.23222674597749443,1.6442990638178068,0.48420634615412966,2.269668372324088,1.3035267177097807,0.1700965721220261
Telangana,2020,4,343643787,696350439226.9569,15927797.0,2026.3728476108224,21.575098364199395,0.37629232292719084,0.09162674333189735,0.5029244579414787,0.21440048008972987,0.5031741102070114,1.841313242028399,0.28833121375119103,3.2753278962940855,0.557325002994304,0.1743941282597113
Telangana,2021,1,412572110,799359264046.5896,17149069.0,1937.5019412887352,24.05798880394032,0.14792670330471314,0.0766755126273897,0.6494459416652474,0.3484717898010263,0.6497683273597937,2.0212857155600794,0.1358404481484723,3.7398658597129177,-0.30635382747558976,0.10882130066843405
Telangana,2021,2,495867544,1027958332797.5839,18306880.0,2073.0502434286846,27.086403800101383,0.2859778813268006,0.06751451055447966,0.9746090991900159,0.5104883229662224,0.9750928962410035,2.1919062731035166,0.3684234747528989,4.306469086414497,0.21575576229635401,0.06864314936018394
Telangana,2021,3,622886768,1178289126292.254,19615278.0,1891.6586237263816,31.75518430072722,0.1462421079709968,0.07147028876575368,1.1884421465117285,0.7575512570258911,1.1890320905274674,2.3847180500245493,0.05717935553492191,5.179977538779631,-0.312724967448605,0.0859923273485216
Telangana,2021,4,775989773,1463758189500.9102,20917649.0,1886.3111866049169,37.09737040716191,0.24227420659218635,0.06639574519412883,1.5944981399841893,1.055349310245395,1.5952896506509486,2.5766416594464703,0.048003858013728126,6.179477240565304,0.05046845353057786,0.06373648919693328
Telangana,2022,1,886453385,1670638169828.9746,22150612.0,1884.6317224328436,40.01936312188575,0.14133480639900164,0.058943670008039684,1.888767701096926,1.2702102047470716,1.8897052875041849,2.758336974563038,0.04512211878094009,6.726169322944949,-0.33128438321999143,0.031053317421158706
Telangana,2022,2,1063382557,1951414544517.0774,0.0,1835.1011417964019,0.0,0.16806534159149877,-1.0,2.288148735546323,1.614352130500513,2.28928457514745,-0.5058829796163108,-0.039865831433325394,-0.7612788319963298,-0.23018949244328066,-4.613241996768373
Telangana,2022,3,1628165401,2706325865752.0728,0.0,1662.1934504257856,0.0,0.38685338456458807,0.0,3.361947286892776,2.7129016425429113,3.363616161300296,-0.5058829796163108,-0.3365526474779919,-0.7612788319963298,0.5972669407456462,-0.22746072650092677
Telangana,2022,4,1819506832,2978252562916.147,0.0,1636.846045608114,0.0,0.10047817988411656,0.0,3.748740391292801,3.085076608357815,3.7506012702315807,-0.5058829796163108,-0.38004545436667486,-0.7612788319963298,-0.4858041549074103,-0.22746072650092677
Telangana,2023,1,1440331458,2372581734284.0,0.0,1647.2470424123724,0.0,-0.2033644950645509,0.0,2.8872240249545187,2.347549032031163,2.8886572462018623,-0.5058829796163108,-0.36219871428770495,-0.7612788319963298,-1.6349372274790723,-0.22746072650092677
